DateUTC,Precipitation [In],Temperature [F]
2015-02-07 03:53:00-06:00,0.0,28.9
2015-02-07 04:53:00-06:00,0.0,26.1
2015-02-07 05:53:00-06:00,0.0,28.0
2015-02-07 06:53:00-06:00,0.0,28.0
2015-02-07 07:53:00-06:00,0.0,30.0
2015-02-07 08:53:00-06:00,0.0,33.1
2015-02-07 09:53:00-06:00,0.0,37.0
2015-02-07 10:53:00-06:00,0.0,39.9
2015-02-07 11:53:00-06:00,0.0,41.0
2015-02-07 12:53:00-06:00,0.0,42.1
2015-02-07 13:53:00-06:00,0.0,43.0
2015-02-07 14:53:00-06:00,0.0,43.0
2015-02-07 15:53:00-06:00,0.0,41.0
2015-02-07 16:53:00-06:00,0.0,41.0
2015-02-07 17:53:00-06:00,0.0,41.0
2015-02-07 18:53:00-06:00,0.0,41.0
2015-02-07 19:53:00-06:00,0.0,42.1
2015-02-07 20:53:00-06:00,0.0,43.0
2015-02-07 21:53:00-06:00,0.0,42.1
2015-02-07 22:53:00-06:00,0.0,42.1
2015-02-07 23:53:00-06:00,0.0,41.0
2015-02-08 00:53:00-06:00,0.0,41.0
2015-02-08 01:53:00-06:00,0.0,39.9
2015-02-08 02:53:00-06:00,0.0,37.4
2015-02-08 03:53:00-06:00,0.0,37.9
2015-02-08 04:53:00-06:00,0.0,37.9
2015-02-08 05:53:00-06:00,0.0,37.0
2015-02-08 06:53:00-06:00,0.0,37.0
2015-02-08 07:53:00-06:00,0.0,37.9
2015-02-08 08:40:00-06:00,0.0,39.0
2015-02-08 08:53:00-06:00,0.0,37.4
2015-02-08 09:19:00-06:00,0.0,37.9
2015-02-08 09:53:00-06:00,0.0,37.9
2015-02-08 10:12:00-06:00,0.0,37.0
2015-02-08 10:53:00-06:00,0.0,37.0
2015-02-08 11:53:00-06:00,0.0,37.9
2015-02-08 12:53:00-06:00,0.0,37.9
2015-02-08 13:45:00-06:00,0.0,37.0
2015-02-08 13:53:00-06:00,0.0,37.0
2015-02-08 14:53:00-06:00,0.0,36.0
2015-02-08 15:22:00-06:00,0.0,35.1
2015-02-08 15:53:00-06:00,0.0,35.1
2015-02-08 16:30:00-06:00,0.0,34.0
2015-02-08 16:53:00-06:00,0.0,34.0
2015-02-08 17:53:00-06:00,0.0,34.0
2015-02-08 18:53:00-06:00,0.0,33.1
2015-02-08 19:53:00-06:00,0.0,32.0
2015-02-08 20:33:00-06:00,0.0,33.1
2015-02-08 20:53:00-06:00,0.0,33.1
2015-02-08 21:53:00-06:00,0.0,30.9
2015-02-08 22:53:00-06:00,0.0,30.9
2015-02-08 23:53:00-06:00,0.0,30.9
2015-02-09 00:53:00-06:00,0.0,30.0
2015-02-09 01:53:00-06:00,0.0,30.0
2015-02-09 02:53:00-06:00,0.0,28.4
2015-02-09 03:53:00-06:00,0.0,28.9
2015-02-09 04:42:00-06:00,0.0,28.0
2015-02-09 04:53:00-06:00,0.0,28.0
2015-02-09 05:27:00-06:00,0.0,28.0
2015-02-09 05:53:00-06:00,0.0,28.0
2015-02-09 06:53:00-06:00,0.0,28.0
2015-02-09 07:53:00-06:00,0.0,28.0
2015-02-09 08:53:00-06:00,0.0,27.0
2015-02-09 09:53:00-06:00,0.0,28.0
2015-02-09 10:53:00-06:00,0.0,28.0
2015-02-09 11:06:00-06:00,0.0,28.0
2015-02-09 11:53:00-06:00,0.0,28.9
2015-02-09 12:49:00-06:00,0.0,28.4
2015-02-09 12:53:00-06:00,0.0,28.9
2015-02-09 13:53:00-06:00,0.0,28.9
2015-02-09 14:27:00-06:00,0.0,28.9
2015-02-09 14:53:00-06:00,0.0,28.9
2015-02-09 15:53:00-06:00,0.0,28.9
2015-02-09 16:53:00-06:00,0.0,28.0
2015-02-09 17:53:00-06:00,0.0,28.0
2015-02-09 18:53:00-06:00,0.0,28.0
2015-02-09 19:53:00-06:00,0.0,27.0
2015-02-09 20:24:00-06:00,0.0,27.0
2015-02-09 20:53:00-06:00,0.0,27.0
2015-02-09 21:53:00-06:00,0.0,27.0
2015-02-09 22:53:00-06:00,0.0,27.0
2015-02-09 23:53:00-06:00,0.0,26.1
2015-02-10 00:53:00-06:00,0.0,26.1
2015-02-10 01:53:00-06:00,0.0,26.1
2015-02-10 02:53:00-06:00,0.0,27.0
2015-02-10 03:53:00-06:00,0.0,26.1
2015-02-10 04:53:00-06:00,0.0,26.1
2015-02-10 05:53:00-06:00,0.0,25.0
2015-02-10 06:39:00-06:00,0.0,26.1
2015-02-10 06:53:00-06:00,0.0,26.1
2015-02-10 07:36:00-06:00,0.0,27.0
2015-02-10 07:53:00-06:00,0.0,26.1
2015-02-10 08:53:00-06:00,0.0,28.9
2015-02-10 09:53:00-06:00,0.0,28.9
2015-02-10 10:53:00-06:00,0.0,30.9
2015-02-10 11:21:00-06:00,0.0,30.2
2015-02-10 11:53:00-06:00,0.0,30.9
2015-02-10 12:53:00-06:00,0.0,32.0
2015-02-10 13:53:00-06:00,0.0,33.1
2015-02-10 14:53:00-06:00,0.0,33.1
2015-02-10 15:53:00-06:00,0.0,33.1
2015-02-10 16:53:00-06:00,0.0,30.9
2015-02-10 17:53:00-06:00,0.0,30.0
2015-02-10 18:53:00-06:00,0.0,30.0
2015-02-10 19:53:00-06:00,0.0,30.0
2015-02-10 20:53:00-06:00,0.0,28.9
2015-02-10 21:53:00-06:00,0.0,28.9
2015-02-10 22:53:00-06:00,0.0,28.9
2015-02-10 23:53:00-06:00,0.0,30.0
2015-02-11 00:53:00-06:00,0.0,30.0
2015-02-11 01:53:00-06:00,0.0,30.0
2015-02-11 02:53:00-06:00,0.0,30.9
2015-02-11 03:08:00-06:00,0.0,30.9
2015-02-11 03:53:00-06:00,0.0,32.0
2015-02-11 04:53:00-06:00,0.0,33.1
2015-02-11 05:53:00-06:00,0.0,33.1
2015-02-11 06:53:00-06:00,0.0,34.0
2015-02-11 07:43:00-06:00,0.0,34.0
2015-02-11 07:53:00-06:00,0.0,34.0
2015-02-11 08:53:00-06:00,0.0,35.1
2015-02-11 09:53:00-06:00,0.0,36.0
2015-02-11 10:36:00-06:00,0.0,36.0
2015-02-11 10:53:00-06:00,0.0,37.0
2015-02-11 11:53:00-06:00,0.0,37.9
2015-02-11 12:53:00-06:00,0.0,37.0
2015-02-11 13:53:00-06:00,0.0,35.1
2015-02-11 14:53:00-06:00,0.0,33.8
2015-02-11 15:53:00-06:00,0.0,34.0
2015-02-11 16:18:00-06:00,0.0,34.0
2015-02-11 16:53:00-06:00,0.0,33.1
2015-02-11 17:53:00-06:00,0.0,30.9
2015-02-11 18:53:00-06:00,0.0,30.0
2015-02-11 19:53:00-06:00,0.0,28.0
2015-02-11 20:53:00-06:00,0.0,25.0
2015-02-11 21:53:00-06:00,0.0,24.1
2015-02-11 22:53:00-06:00,0.0,21.9
2015-02-11 23:53:00-06:00,0.0,21.0
2015-02-12 00:53:00-06:00,0.0,19.9
2015-02-12 01:53:00-06:00,0.0,19.0
2015-02-12 02:37:00-06:00,0.0,18.0
2015-02-12 02:53:00-06:00,0.0,17.6
2015-02-12 03:35:00-06:00,0.0,17.1
2015-02-12 03:53:00-06:00,0.0,17.1
2015-02-12 04:53:00-06:00,0.0,16.0
2015-02-12 05:53:00-06:00,0.0,14.0
2015-02-12 06:53:00-06:00,0.0,12.0
2015-02-12 07:53:00-06:00,0.0,10.9
2015-02-12 08:53:00-06:00,0.0,12.0
2015-02-12 09:53:00-06:00,0.0,12.9
2015-02-12 10:53:00-06:00,0.0,15.1
2015-02-12 11:53:00-06:00,0.0,16.0
2015-02-12 12:53:00-06:00,0.0,17.1
2015-02-12 13:53:00-06:00,0.0,18.0
2015-02-12 14:53:00-06:00,0.0,19.0
2015-02-12 15:53:00-06:00,0.0,18.0
2015-02-12 16:53:00-06:00,0.0,17.1
2015-02-12 17:53:00-06:00,0.0,16.0
2015-02-12 18:53:00-06:00,0.0,15.1
2015-02-12 19:53:00-06:00,0.0,14.0
2015-02-12 20:53:00-06:00,0.0,14.0
2015-02-12 21:53:00-06:00,0.0,12.9
2015-02-12 22:53:00-06:00,0.0,12.0
2015-02-12 23:53:00-06:00,0.0,10.9
2015-02-13 00:53:00-06:00,0.0,10.0
2015-02-13 01:53:00-06:00,0.0,10.0
2015-02-13 02:53:00-06:00,0.0,8.1
2015-02-13 03:53:00-06:00,0.0,8.1
2015-02-13 04:53:00-06:00,0.0,8.1
2015-02-13 05:53:00-06:00,0.0,8.6
2015-02-13 06:53:00-06:00,0.0,8.1
2015-02-13 07:53:00-06:00,0.0,10.0
2015-02-13 08:53:00-06:00,0.0,12.9
2015-02-13 09:53:00-06:00,0.0,15.1
2015-02-13 10:53:00-06:00,0.0,17.1
2015-02-13 11:53:00-06:00,0.0,19.0
2015-02-13 12:53:00-06:00,0.0,19.9
2015-02-13 13:53:00-06:00,0.0,21.0
2015-02-13 14:53:00-06:00,0.0,21.2
2015-02-13 15:53:00-06:00,0.0,23.0
2015-02-13 16:53:00-06:00,0.0,24.1
2015-02-13 17:53:00-06:00,0.0,25.0
2015-02-13 18:53:00-06:00,0.0,26.1
2015-02-13 19:53:00-06:00,0.0,27.0
2015-02-13 20:53:00-06:00,0.0,28.0
2015-02-13 21:53:00-06:00,0.0,28.9
2015-02-13 22:53:00-06:00,0.0,28.9
2015-02-13 23:17:00-06:00,0.0,28.9
2015-02-13 23:53:00-06:00,0.0,28.9
2015-02-14 00:53:00-06:00,0.0,28.9
2015-02-14 01:53:00-06:00,0.0,28.9
2015-02-14 02:53:00-06:00,0.0,28.9
2015-02-14 03:53:00-06:00,0.0,28.9
2015-02-14 04:53:00-06:00,0.0,28.9
2015-02-14 05:13:00-06:00,0.0,28.0
2015-02-14 05:53:00-06:00,0.0,27.0
2015-02-14 06:53:00-06:00,0.0,25.0
2015-02-14 07:10:00-06:00,0.0,23.0
2015-02-14 07:18:00-06:00,0.0,23.0
2015-02-14 07:37:00-06:00,0.0,21.0
2015-02-14 07:53:00-06:00,0.0,19.9
2015-02-14 08:06:00-06:00,0.0,18.0
2015-02-14 08:53:00-06:00,0.0,17.1
2015-02-14 09:53:00-06:00,0.0,15.1
2015-02-14 10:53:00-06:00,0.0,15.1
2015-02-14 11:22:00-06:00,0.0,12.9
2015-02-14 11:25:00-06:00,0.0,12.9
2015-02-14 11:42:00-06:00,0.0,14.0
2015-02-14 11:53:00-06:00,0.0,14.0
2015-02-14 12:20:00-06:00,0.0,12.0
2015-02-14 12:37:00-06:00,0.0,12.0
2015-02-14 12:53:00-06:00,0.0,12.0
2015-02-14 13:53:00-06:00,0.0,10.9
2015-02-14 14:53:00-06:00,0.0,10.0
2015-02-14 15:53:00-06:00,0.0,10.0
2015-02-14 16:53:00-06:00,0.0,9.0
2015-02-14 17:53:00-06:00,0.0,8.1
2015-02-14 18:53:00-06:00,0.0,7.0
2015-02-14 19:53:00-06:00,0.0,7.0
2015-02-14 20:53:00-06:00,0.0,6.1
2015-02-14 21:53:00-06:00,0.0,6.1
2015-02-14 22:53:00-06:00,0.0,5.0
2015-02-14 23:53:00-06:00,0.0,3.9
2015-02-15 00:53:00-06:00,0.0,3.0
2015-02-15 01:53:00-06:00,0.0,1.9
2015-02-15 02:53:00-06:00,0.0,1.4
2015-02-15 03:53:00-06:00,0.0,1.0
2015-02-15 04:53:00-06:00,0.0,1.0
2015-02-15 05:53:00-06:00,0.0,1.0
2015-02-15 06:53:00-06:00,0.0,1.0
2015-02-15 07:53:00-06:00,0.0,3.9
2015-02-15 08:53:00-06:00,0.0,7.0
2015-02-15 09:21:00-06:00,0.0,8.1
2015-02-15 09:32:00-06:00,0.0,9.0
2015-02-15 09:46:00-06:00,0.0,9.0
2015-02-15 09:53:00-06:00,0.0,9.0
2015-02-15 10:06:00-06:00,0.0,10.0
2015-02-15 10:21:00-06:00,0.0,10.0
2015-02-15 10:53:00-06:00,0.0,10.9
2015-02-15 11:41:00-06:00,0.0,12.0
2015-02-15 11:53:00-06:00,0.0,12.0
2015-02-15 12:53:00-06:00,0.0,14.0
2015-02-15 13:53:00-06:00,0.0,14.0
2015-02-15 14:14:00-06:00,0.0,14.0
2015-02-15 14:53:00-06:00,0.0,16.0
2015-02-15 15:09:00-06:00,0.0,15.1
2015-02-15 15:27:00-06:00,0.0,14.0
2015-02-15 15:53:00-06:00,0.0,14.0
2015-02-15 16:25:00-06:00,0.0,14.0
2015-02-15 16:53:00-06:00,0.0,15.1
2015-02-15 17:30:00-06:00,0.0,14.0
2015-02-15 17:53:00-06:00,0.0,14.0
2015-02-15 18:53:00-06:00,0.0,14.0
2015-02-15 19:53:00-06:00,0.0,15.1
2015-02-15 20:00:00-06:00,0.0,15.1
2015-02-15 20:34:00-06:00,0.0,15.1
2015-02-15 20:53:00-06:00,0.0,15.1
2015-02-15 21:53:00-06:00,0.0,12.0
2015-02-15 22:53:00-06:00,0.0,10.9
2015-02-15 23:53:00-06:00,0.0,12.0
2015-02-16 00:53:00-06:00,0.0,10.4
2015-02-16 01:53:00-06:00,0.0,10.0
2015-02-16 02:53:00-06:00,0.0,9.0
2015-02-16 03:53:00-06:00,0.0,9.0
2015-02-16 04:53:00-06:00,0.0,9.0
2015-02-16 05:53:00-06:00,0.0,9.0
2015-02-16 06:53:00-06:00,0.0,8.1
2015-02-16 07:53:00-06:00,0.0,9.0
2015-02-16 08:53:00-06:00,0.0,10.0
2015-02-16 09:53:00-06:00,0.0,10.0
2015-02-16 10:53:00-06:00,0.0,12.9
2015-02-16 11:53:00-06:00,0.0,15.1
2015-02-16 12:53:00-06:00,0.0,16.0
2015-02-16 13:53:00-06:00,0.0,17.1
2015-02-16 14:53:00-06:00,0.0,18.0
2015-02-16 15:11:00-06:00,0.0,18.0
2015-02-16 15:14:00-06:00,0.0,19.0
2015-02-16 15:53:00-06:00,0.0,19.0
2015-02-16 16:53:00-06:00,0.0,19.0
2015-02-16 17:53:00-06:00,0.0,18.0
2015-02-16 18:53:00-06:00,0.0,17.1
2015-02-16 19:53:00-06:00,0.0,16.0
2015-02-16 20:53:00-06:00,0.0,17.1
2015-02-16 21:53:00-06:00,0.0,17.6
2015-02-16 22:53:00-06:00,0.0,17.1
2015-02-16 23:53:00-06:00,0.0,16.0
2015-02-17 00:53:00-06:00,0.0,16.0
2015-02-17 01:53:00-06:00,0.0,16.0
2015-02-17 02:53:00-06:00,0.0,17.1
2015-02-17 03:53:00-06:00,0.0,17.1
2015-02-17 04:53:00-06:00,0.0,17.1
2015-02-17 05:53:00-06:00,0.0,17.1
2015-02-17 06:53:00-06:00,0.0,18.0
2015-02-17 07:31:00-06:00,0.0,19.0
2015-02-17 07:53:00-06:00,0.0,19.0
2015-02-17 08:51:00-06:00,0.0,19.4
2015-02-17 08:53:00-06:00,0.0,19.9
2015-02-17 09:39:00-06:00,0.0,21.0
2015-02-17 09:53:00-06:00,0.0,21.0
2015-02-17 10:36:00-06:00,0.0,21.0
2015-02-17 10:53:00-06:00,0.0,21.0
2015-02-17 11:11:00-06:00,0.0,21.0
2015-02-17 11:53:00-06:00,0.0,21.9
2015-02-17 12:44:00-06:00,0.0,21.2
2015-02-17 12:53:00-06:00,0.0,19.9
2015-02-17 13:53:00-06:00,0.0,19.9
2015-02-17 13:56:00-06:00,0.0,19.0
2015-02-17 14:53:00-06:00,0.0,21.0
2015-02-17 15:53:00-06:00,0.0,19.0
2015-02-17 16:53:00-06:00,0.0,18.0
2015-02-17 17:53:00-06:00,0.0,17.1
2015-02-17 18:53:00-06:00,0.0,16.0
2015-02-17 19:53:00-06:00,0.0,15.1
2015-02-17 20:53:00-06:00,0.0,15.1
2015-02-17 21:53:00-06:00,0.0,14.0
2015-02-17 22:53:00-06:00,0.0,12.0
2015-02-17 23:53:00-06:00,0.0,10.9
2015-02-18 00:53:00-06:00,0.0,10.0
2015-02-18 01:53:00-06:00,0.0,9.0
2015-02-18 02:53:00-06:00,0.0,8.6
2015-02-18 03:53:00-06:00,0.0,8.1
2015-02-18 04:53:00-06:00,0.0,7.0
2015-02-18 05:53:00-06:00,0.0,7.0
2015-02-18 06:53:00-06:00,0.0,6.1
2015-02-18 07:53:00-06:00,0.0,6.1
2015-02-18 08:53:00-06:00,0.0,8.1
2015-02-18 09:53:00-06:00,0.0,9.0
2015-02-18 10:50:00-06:00,0.0,10.4
2015-02-18 10:53:00-06:00,0.0,10.0
2015-02-18 11:33:00-06:00,0.0,10.0
2015-02-18 11:53:00-06:00,0.0,10.0
2015-02-18 12:53:00-06:00,0.0,10.4
2015-02-18 13:53:00-06:00,0.0,10.0
2015-02-18 14:53:00-06:00,0.0,9.0
2015-02-18 15:53:00-06:00,0.0,7.0
2015-02-18 16:53:00-06:00,0.0,6.1
2015-02-18 17:25:00-06:00,0.0,5.0
2015-02-18 17:34:00-06:00,0.0,5.0
2015-02-18 17:47:00-06:00,0.0,5.0
2015-02-18 17:53:00-06:00,0.0,5.0
2015-02-18 18:20:00-06:00,0.0,5.0
2015-02-18 18:45:00-06:00,0.0,3.9
2015-02-18 18:53:00-06:00,0.0,3.9
2015-02-18 19:16:00-06:00,0.0,3.9
2015-02-18 19:46:00-06:00,0.0,3.9
2015-02-18 19:53:00-06:00,0.0,3.0
2015-02-18 20:53:00-06:00,0.0,3.0
2015-02-18 21:27:00-06:00,0.0,3.0
2015-02-18 21:53:00-06:00,0.0,1.9
2015-02-18 22:53:00-06:00,0.0,1.0
2015-02-18 23:53:00-06:00,0.0,-0.0
2015-02-19 00:53:00-06:00,0.0,-0.9
2015-02-19 01:53:00-06:00,0.0,-2.0
2015-02-19 02:53:00-06:00,0.0,-2.0
2015-02-19 03:53:00-06:00,0.0,-2.9
2015-02-19 04:53:00-06:00,0.0,-4.0
2015-02-19 05:53:00-06:00,0.0,-4.0
2015-02-19 06:53:00-06:00,0.0,-4.0
2015-02-19 07:53:00-06:00,0.0,-2.9
2015-02-19 08:53:00-06:00,0.0,-2.0
2015-02-19 09:53:00-06:00,0.0,-0.0
2015-02-19 10:53:00-06:00,0.0,1.4
2015-02-19 11:53:00-06:00,0.0,3.9
2015-02-19 12:53:00-06:00,0.0,5.0
2015-02-19 13:53:00-06:00,0.0,6.1
2015-02-19 14:53:00-06:00,0.0,6.1
2015-02-19 15:53:00-06:00,0.0,7.0
2015-02-19 16:53:00-06:00,0.0,6.1
2015-02-19 17:53:00-06:00,0.0,5.0
2015-02-19 18:53:00-06:00,0.0,3.9
2015-02-19 19:53:00-06:00,0.0,3.0
2015-02-19 20:53:00-06:00,0.0,3.0
2015-02-19 21:53:00-06:00,0.0,1.9
2015-02-19 22:53:00-06:00,0.0,1.9
2015-02-19 23:53:00-06:00,0.0,1.9
2015-02-20 00:53:00-06:00,0.0,1.0
2015-02-20 01:53:00-06:00,0.0,1.0
2015-02-20 02:53:00-06:00,0.0,-0.0
2015-02-20 03:53:00-06:00,0.0,-0.0
2015-02-20 04:53:00-06:00,0.0,-0.0
2015-02-20 05:53:00-06:00,0.0,1.0
2015-02-20 06:53:00-06:00,0.0,1.9
2015-02-20 07:53:00-06:00,0.0,3.9
2015-02-20 08:53:00-06:00,0.0,6.1
2015-02-20 09:53:00-06:00,0.0,9.0
2015-02-20 10:53:00-06:00,0.0,10.9
2015-02-20 11:53:00-06:00,0.0,12.9
2015-02-20 12:34:00-06:00,0.0,15.1
2015-02-20 12:53:00-06:00,0.0,16.0
2015-02-20 13:43:00-06:00,0.0,16.0
2015-02-20 13:53:00-06:00,0.0,16.0
2015-02-20 14:53:00-06:00,0.0,16.0
2015-02-20 15:53:00-06:00,0.0,18.0
2015-02-20 16:53:00-06:00,0.0,19.0
2015-02-20 17:53:00-06:00,0.0,19.9
2015-02-20 18:53:00-06:00,0.0,19.9
2015-02-20 19:53:00-06:00,0.0,19.9
2015-02-20 20:53:00-06:00,0.0,19.0
2015-02-20 21:53:00-06:00,0.0,19.0
2015-02-20 22:53:00-06:00,0.0,19.0
2015-02-20 23:53:00-06:00,0.0,19.0
2015-02-21 00:53:00-06:00,0.0,19.9
2015-02-21 01:53:00-06:00,0.0,19.9
2015-02-21 02:53:00-06:00,0.0,19.9
2015-02-21 03:24:00-06:00,0.0,19.9
2015-02-21 03:53:00-06:00,0.0,19.9
2015-02-21 04:53:00-06:00,0.0,19.9
2015-02-21 05:53:00-06:00,0.0,19.9
2015-02-21 06:53:00-06:00,0.0,19.9
2015-02-21 07:53:00-06:00,0.0,21.2
2015-02-21 08:53:00-06:00,0.0,21.9
2015-02-21 09:53:00-06:00,0.0,24.1
2015-02-21 10:53:00-06:00,0.0,26.1
2015-02-21 11:53:00-06:00,0.0,28.0
2015-02-21 12:53:00-06:00,0.0,30.0
2015-02-21 13:53:00-06:00,0.0,30.9
2015-02-21 14:53:00-06:00,0.0,32.0
2015-02-21 15:53:00-06:00,0.0,30.9
2015-02-21 16:53:00-06:00,0.0,30.0
2015-02-21 17:53:00-06:00,0.0,30.0
2015-02-21 18:42:00-06:00,0.0,30.0
2015-02-21 18:53:00-06:00,0.0,30.0
2015-02-21 19:53:00-06:00,0.0,30.0
2015-02-21 20:48:00-06:00,0.0,30.2
2015-02-21 20:53:00-06:00,0.0,30.0
2015-02-21 21:03:00-06:00,0.0,30.0
2015-02-21 21:53:00-06:00,0.0,30.9
2015-02-21 22:53:00-06:00,0.0,30.0
2015-02-21 23:53:00-06:00,0.0,30.0
2015-02-22 00:53:00-06:00,0.0,30.0
2015-02-22 01:53:00-06:00,0.0,30.0
2015-02-22 02:23:00-06:00,0.0,28.9
2015-02-22 02:53:00-06:00,0.0,28.0
2015-02-22 03:53:00-06:00,0.0,25.0
2015-02-22 04:53:00-06:00,0.0,24.1
2015-02-22 05:53:00-06:00,0.0,21.9
2015-02-22 06:53:00-06:00,0.0,19.0
2015-02-22 07:53:00-06:00,0.0,19.0
2015-02-22 08:53:00-06:00,0.0,19.9
2015-02-22 09:53:00-06:00,0.0,19.9
2015-02-22 10:53:00-06:00,0.0,21.2
2015-02-22 11:53:00-06:00,0.0,21.9
2015-02-22 12:53:00-06:00,0.0,23.0
2015-02-22 13:53:00-06:00,0.0,23.0
2015-02-22 14:53:00-06:00,0.0,21.0
2015-02-22 15:53:00-06:00,0.0,19.0
2015-02-22 16:53:00-06:00,0.0,17.1
2015-02-22 17:53:00-06:00,0.0,15.1
2015-02-22 18:53:00-06:00,0.0,12.9
2015-02-22 19:53:00-06:00,0.0,10.9
2015-02-22 20:53:00-06:00,0.0,10.0
2015-02-22 21:53:00-06:00,0.0,10.0
2015-02-22 22:53:00-06:00,0.0,8.1
2015-02-22 23:53:00-06:00,0.0,7.0
2015-02-23 00:53:00-06:00,0.0,5.0
2015-02-23 01:53:00-06:00,0.0,3.9
2015-02-23 02:53:00-06:00,0.0,3.0
2015-02-23 03:53:00-06:00,0.0,1.9
2015-02-23 04:53:00-06:00,0.0,1.0
2015-02-23 05:53:00-06:00,0.0,-0.0
2015-02-23 06:53:00-06:00,0.0,-0.4
2015-02-23 07:53:00-06:00,0.0,1.9
2015-02-23 08:53:00-06:00,0.0,3.9
2015-02-23 09:53:00-06:00,0.0,7.0
2015-02-23 10:53:00-06:00,0.0,10.0
2015-02-23 11:53:00-06:00,0.0,10.9
2015-02-23 12:53:00-06:00,0.0,12.2
2015-02-23 13:53:00-06:00,0.0,15.1
2015-02-23 14:53:00-06:00,0.0,14.0
2015-02-23 15:53:00-06:00,0.0,14.0
2015-02-23 16:53:00-06:00,0.0,12.0
2015-02-23 17:53:00-06:00,0.0,9.0
2015-02-23 18:53:00-06:00,0.0,7.0
2015-02-23 19:53:00-06:00,0.0,6.1
2015-02-23 20:53:00-06:00,0.0,6.1
2015-02-23 21:53:00-06:00,0.0,5.0
2015-02-23 22:53:00-06:00,0.0,6.1
2015-02-23 23:53:00-06:00,0.0,7.0
2015-02-24 00:53:00-06:00,0.0,7.0
2015-02-24 01:53:00-06:00,0.0,7.0
2015-02-24 02:53:00-06:00,0.0,7.0
2015-02-24 03:53:00-06:00,0.0,7.0
2015-02-24 04:53:00-06:00,0.0,8.1
2015-02-24 05:53:00-06:00,0.0,8.1
2015-02-24 06:53:00-06:00,0.0,9.0
2015-02-24 07:53:00-06:00,0.0,10.0
2015-02-24 08:53:00-06:00,0.0,14.0
2015-02-24 09:53:00-06:00,0.0,18.0
2015-02-24 10:53:00-06:00,0.0,19.0
2015-02-24 11:53:00-06:00,0.0,19.9
2015-02-24 12:53:00-06:00,0.0,23.0
2015-02-24 13:53:00-06:00,0.0,24.1
2015-02-24 14:15:00-06:00,0.0,25.0
2015-02-24 14:21:00-06:00,0.0,25.0
2015-02-24 14:47:00-06:00,0.0,26.6
2015-02-24 14:53:00-06:00,0.0,27.0
2015-02-24 15:30:00-06:00,0.0,28.0
2015-02-24 15:53:00-06:00,0.0,28.9
2015-02-24 16:53:00-06:00,0.0,30.0
2015-02-24 17:53:00-06:00,0.0,30.0
2015-02-24 18:53:00-06:00,0.0,30.0
2015-02-24 19:53:00-06:00,0.0,30.9
2015-02-24 20:53:00-06:00,0.0,30.0
2015-02-24 21:53:00-06:00,0.0,28.9
2015-02-24 22:53:00-06:00,0.0,28.0
2015-02-24 23:53:00-06:00,0.0,26.1
2015-02-25 00:53:00-06:00,0.0,24.1
2015-02-25 01:53:00-06:00,0.0,23.0
2015-02-25 02:53:00-06:00,0.0,21.2
2015-02-25 03:53:00-06:00,0.0,19.0
2015-02-25 04:53:00-06:00,0.0,19.0
2015-02-25 05:53:00-06:00,0.0,17.1
2015-02-25 06:53:00-06:00,0.0,16.0
2015-02-25 07:53:00-06:00,0.0,19.0
2015-02-25 08:53:00-06:00,0.0,21.2
2015-02-25 09:53:00-06:00,0.0,24.1
2015-02-25 10:53:00-06:00,0.0,26.6
2015-02-25 11:53:00-06:00,0.0,27.0
2015-02-25 12:53:00-06:00,0.0,27.0
2015-02-25 13:53:00-06:00,0.0,26.1
2015-02-25 14:53:00-06:00,0.0,24.8
2015-02-25 15:19:00-06:00,0.0,25.0
2015-02-25 15:38:00-06:00,0.0,24.1
2015-02-25 15:53:00-06:00,0.0,24.1
2015-02-25 16:24:00-06:00,0.0,23.0
2015-02-25 16:53:00-06:00,0.0,23.0
2015-02-25 17:53:00-06:00,0.0,21.9
2015-02-25 18:53:00-06:00,0.0,23.0
2015-02-25 19:08:00-06:00,0.0,23.0
2015-02-25 19:42:00-06:00,0.01,23.0
2015-02-25 19:53:00-06:00,0.02,23.0
2015-02-25 20:07:00-06:00,0.0,23.0
2015-02-25 20:42:00-06:00,0.01,23.0
2015-02-25 20:50:00-06:00,0.01,23.0
2015-02-25 20:53:00-06:00,0.01,23.0
2015-02-25 21:19:00-06:00,0.0,21.9
2015-02-25 21:53:00-06:00,0.0,23.0
2015-02-25 22:14:00-06:00,0.0,23.0
2015-02-25 22:40:00-06:00,0.0,23.0
2015-02-25 22:53:00-06:00,0.01,23.0
2015-02-25 23:03:00-06:00,0.0,21.9
2015-02-25 23:22:00-06:00,0.01,21.9
2015-02-25 23:53:00-06:00,0.01,21.9
2015-02-26 00:22:00-06:00,0.01,21.9
2015-02-26 00:53:00-06:00,0.01,21.9
2015-02-26 01:53:00-06:00,0.0,21.9
2015-02-26 02:24:00-06:00,0.0,21.0
2015-02-26 02:39:00-06:00,0.0,21.0
2015-02-26 02:53:00-06:00,0.0,21.0
2015-02-26 03:53:00-06:00,0.0,21.0
2015-02-26 04:31:00-06:00,0.0,19.9
2015-02-26 04:39:00-06:00,0.0,19.9
2015-02-26 04:53:00-06:00,0.0,19.4
2015-02-26 05:53:00-06:00,0.0,19.0
2015-02-26 06:07:00-06:00,0.0,19.0
2015-02-26 06:33:00-06:00,0.0,19.0
2015-02-26 06:43:00-06:00,0.0,18.0
2015-02-26 06:51:00-06:00,0.0,17.6
2015-02-26 06:53:00-06:00,0.0,18.0
